Page URL,Content,Post media content,Author,Author URL,Reactions,Comments,Reposts,ID
https://www.facebook.com/groups/696166321250526,Var igår så utrolig heldig og få min afdøde morfars armbind fra da han var i modstandsbevægelsen i Kerteminde området. Samt nogen billeder af ham. Troede ikke det fandtes mere. For jeg har aldrig set det i mine 40 år. Der gik sku lige en halv time før øjnene var helt tøre igen. Desværre ville han ikke fortælle noget om det den gang han levede. Men en utrolig dejlig gave og få,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/452254586_10234542753694760_7252222317158328957_n.jpg?stp=cp6_dst-jpg_p960x960&_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=ucEzjg9JVLgQ7kNvgEyzkHp&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=Aodq0aNuT_WcI1ADkcLf5Qv&oh=00_AYB8zAk_Xpqxgnli10v1ixaZWq3ZaetDX84S1X1Qe0lPEQ&oe=671D20E7,Annelise Jørgensen,https://www.facebook.com/groups/696166321250526/user/100090226249785/?__cft__[0]=AZX7JEwMcE8ldKeyFqFLv2fbd2Ysbicp3cWgGsW2iI75EqYbXiFzawIfXE38D1D4lTyGGC68Ljt17QqEVBE_ukoWtBV2tM2It0VpWfEyNuGpuWpX6NwJ4nVVvgAFp1ro3-wN9jb0t2ZIhzK6oUiEaC0ftqPvGcX3FFfQDFVBaujrFH2rJqr-KmaeTI0rBFwMThwACX0eSoCx2TxibGDuXcNZ&__tn__=R-R,202,28 kommentarer,28 kommentarer,35
https://www.facebook.com/groups/696166321250526,,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/451953675_10234542754014768_3365025607690042519_n.jpg?stp=cp6_dst-jpg_s1080x2048&_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=DJVkAbmacuwQ7kNvgHrUunk&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=Aodq0aNuT_WcI1ADkcLf5Qv&oh=00_AYDjAu4z90fIKMkfgV5MU150t4Om8qLP9s9TZAsIXquKmg&oe=671D4F47,Jonas Harder Okkerholm,https://www.facebook.com/groups/696166321250526/user/1373400405/?__cft__[0]=AZVJfVjv8tqQbWUH-vuIsSofOOVk4udv1-qAQnMMzHsDNyycs_2GGJfvQgQSK9w8rHyGr4GYH1Pt5Xnl55x_3N1SdSjaSGeqn9ovrkaWXujl8HfePqMs8zayWJ0FRe241da1jAJEo-8e4M1if149gIxChwtSCgA6bedJr6irPWlIgTZbRMaXAfN-Kc0S73Dw4zktq7nbjj3aQGzYNU_XsDCF&__tn__=-R,10,2 kommentarer,2 kommentarer,36
https://www.facebook.com/groups/696166321250526,,,Rose-Marie Bülow,https://www.facebook.com/groups/696166321250526/user/1036526108/?__cft__[0]=AZXn-f24kt8NmJPCNK11RI0uIrzuHxWC4IHMwquZp0pKBfonYx5lDEZgVk8CNyych-I4OWD04gqmEp1HjKHlBvkGRONuUiEwAYJLtoaFI6ZdNa4jkBeOxb28HYZW2YvFRfCNYwG-YnWpNE9kzF7B51JsF3UY3gPr5goxg2CKjpQXZJ9uQ_yjnYUcxH4Iv_QAUAg7cWn3eEpYM2jDvTSOiQdq&__tn__=R-R,25,1 kommentar,1 kommentar,37
https://www.facebook.com/groups/696166321250526,"Politisk vedtagelse afMINDEFLISER FOR FOLKESTREJKENS OFREForeningen Stjerne Radio har siden 2015, arbejdet med idéen om at markere de 93 ofre på Vesterbro un… Se mere",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/450843056_1039922894807018_2101289760650691937_n.jpg?stp=cp6_dst-jpg_p960x960&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=vXcCksHLUS0Q7kNvgGIsytn&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ARpxuVRBWz7lRHijF4pdw1k&oh=00_AYDUT6WerdgMdyRD62lM9l5rpwnv3iy0CJy4p6OZr2c1-g&oe=671D38A0,Stjerne Radio,"https://www.facebook.com/profile.php?id=100063679503165&__cft__[0]=AZV4Wpf7zoOFxcSkHqTE8W9p1PN0P0JuSzLB42u9Weo81Sdy356ZWsJGz4Jesz5k9D9qd_uKcGMksfXJTzj4f-K1iHHAEyeFZvB-MTsTWS59NU0MZhov2MbiJboWmR0DcHtW3YUMXixnZCo2SeEiT7k1QWSS15ktVHIWJOU0eQDLKVrq0UMwM6RrQRADZWgfEQ6sChK9DRyDGsZTsTncSONEtn_wAYBI2FjS9jfRG6wzTcHgavoFsDzw8DO9DfdD_hrXNIezmfS0mTFfuf9oT86M&__tn__=%3C%2CP-y-R, https://www.facebook.com/groups/696166321250526/user/100063679503165/?__cft__[0]=AZV4Wpf7zoOFxcSkHqTE8W9p1PN0P0JuSzLB42u9Weo81Sdy356ZWsJGz4Jesz5k9D9qd_uKcGMksfXJTzj4f-K1iHHAEyeFZvB-MTsTWS59NU0MZhov2MbiJboWmR0DcHtW3YUMXixnZCo2SeEiT7k1QWSS15ktVHIWJOU0eQDLKVrq0UMwM6RrQRADZWgfEQ6sChK9DRyDGsZTsTncSONEtn_wAYBI2FjS9jfRG6wzTcHgavoFsDzw8DO9DfdD_hrXNIezmfS0mTFfuf9oT86M&__tn__=%3C%3C%2CP-y-R",6,,,38
https://www.facebook.com/groups/696166321250526,"Politisk vedtagelse afMINDEFLISER FOR FOLKESTREJKENS OFREForeningen Stjerne Radio har siden 2015, arbejdet med idéen om at markere de 93 ofre på Vesterbro un… Se mere",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/450843056_1039922894807018_2101289760650691937_n.jpg?stp=cp6_dst-jpg_p960x960&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=vXcCksHLUS0Q7kNvgGIsytn&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ARpxuVRBWz7lRHijF4pdw1k&oh=00_AYDUT6WerdgMdyRD62lM9l5rpwnv3iy0CJy4p6OZr2c1-g&oe=671D38A0,Stjerne Radio,"https://www.facebook.com/profile.php?id=100063679503165&__cft__[0]=AZV1PjCDwEtajgzmUCFdeuHgpDAkeM1l8qJPC-59MCmW5nC1QMXWcJYHw4Zgjt_7uc4XNCv_fOugF9DQoExJAqptoXeJjysiaUl9Gxrae6uQYCT_2l7QFy_1d_0GLvpOiJT_0ENXlzhwiNG7hX9jRCSyTql3A2ofoeYdmkI8_5tZhrXXGS6dv0ByE9Y-OxteAJnGThirTpx_I0yFUjD2qYSJnD6YjPPf_zyZOqCPPnyyeNFeiyEHOdpbNRT2xJ8PaxAIEDCwbu7RvfgQxXgLQYny&__tn__=%3C%2CP-y-R, https://www.facebook.com/groups/696166321250526/user/100063679503165/?__cft__[0]=AZV1PjCDwEtajgzmUCFdeuHgpDAkeM1l8qJPC-59MCmW5nC1QMXWcJYHw4Zgjt_7uc4XNCv_fOugF9DQoExJAqptoXeJjysiaUl9Gxrae6uQYCT_2l7QFy_1d_0GLvpOiJT_0ENXlzhwiNG7hX9jRCSyTql3A2ofoeYdmkI8_5tZhrXXGS6dv0ByE9Y-OxteAJnGThirTpx_I0yFUjD2qYSJnD6YjPPf_zyZOqCPPnyyeNFeiyEHOdpbNRT2xJ8PaxAIEDCwbu7RvfgQxXgLQYny&__tn__=%3C%3C%2CP-y-R",13,,,39
https://www.facebook.com/groups/696166321250526,,,,,15,,,40
https://www.facebook.com/groups/696166321250526,Den tidligere leder af samlingen er skuffet over beslutningen.,,Jan Dorner,https://www.facebook.com/groups/696166321250526/user/1429495564/?__cft__[0]=AZVlYcipTuKzk1MOQFAUxOEALJLnSrl0jTdMWA1_-L8iOz3kiOj0SuYWE9thfjj7SFTPMl8yWy9aDmMak2SwlyIS8E-d0tgCkYoDlzDAgfRRIfla7BJLtyYOYDGv6UniEu9Wq8KTpXXlx1RC_CKJEmSZ2VtOcrSk7TlSRVOz4Sd0RW1oN79rh070QDrozNHbFsVlgWdtNP_HHPeyAOxDlmS3g6mmkoFn-rDcV5eBsDZ5Jw&__tn__=R-R,23,7 kommentarer,7 kommentarer,41
https://www.facebook.com/groups/696166321250526,Dette velholdte hæfte på 76 sider. Fredericia besættelse og modstand sælges for 50 kr kan sendes for 43 kr eller hentes,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/417480589_1435921273959957_4066143263833539742_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=Z72HBsGjKSQQ7kNvgGV_p5s&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AevnLbDvLCuNpoXHMr8MNGH&oh=00_AYCV9m9AO_6jtR3U-rXMZHPWoxDsJ8zFXJ5PvRCZwCE5tw&oe=671D3F50,Preben Poulsgaard,https://www.facebook.com/groups/696166321250526/user/100000544465219/?__cft__[0]=AZXaxrGI-B2CKqQB215g-5y18B1zOTHmTPr-dIVKVCqWocaOYRedDm_Pby9HzUAJtOho0kLtMZqZN6kgviuJ8_L_It8eDOF37YRYI39yi8pvT4MxYv66spUF6aGXUbZX_St5vLv8lt9EEkGQusxw2qAFVG6OTLDPzIFd1R2KYA-8FTEzJ7BUUVEL4-M_r9LACQMLazIeTvcKhRrDlRpFtlv5&__tn__=R-R,33,5 kommentarer,5 kommentarer,42
https://www.facebook.com/groups/696166321250526,,,,,54,1 kommentar,1 kommentar,43
https://www.facebook.com/groups/696166321250526,Hvor blev Nazisternes stjålne kunstgenstande fløjet hen fra Ålborg lufthavn i april 1945.Her er min Moai´s historie. Var han en tsunamis varsler på Påskeøerne ??  Max,,Henrik Kjærskov Nielsen,https://www.facebook.com/groups/696166321250526/user/1512422461/?__cft__[0]=AZWjulMiPuF4LTd8mpfeYOp-aD7dUEBWx4RSpGlEwSC4MN7cHfN5vYrMSrQa5Hb-maYEbF1h0SXEz10dgCcCQGUH2wjDJzdjiY2MVwjD5Duy2KL77VOxBPmDmruKlZiAemSC1tos80RnK2ddmhdnPd4IjG1q3UN5-gMPX2cj4aCih2AUofTH_-RA-wNFNOYawWo&__tn__=R-R,8,4 kommentarer,4 kommentarer,44
https://www.facebook.com/groups/696166321250526,"Nogen her der arrangerer foredrag har jeg 2 som jeg tager rundt med en om de flygtninge der kom sidst i krigen og 1 om 4 modstandsmænd skildre hvem de var, hvad de lavede og hvad der blev deres endelig",,Kenneth Lüthje Grønqvist,https://www.facebook.com/groups/696166321250526/user/1025751708/?__cft__[0]=AZWLTCrrtSfSxRWBFMscckmsxtxlIFlWYofoXuUErq73rSkFsXPJe5IRJwb_E240NYy_7mUfvZZHUa3uTFGK2VYmb5k0qdIO-Mx3CF1Pye0821ye4eVPyi1ZfemMPl8uyAhpFdBlYH8Q4Pjpca9GZNhpW8lb7LG8RZStWBdEYxCE0aoQ-afPGKyeLxug2qA6fTc&__tn__=R-R,5,2 kommentarer,2 kommentarer,45
https://www.facebook.com/groups/696166321250526,"MODSTAND ER MANGE TING:Her på FN-Dagen, den 9 april og den 4 maj, er det passende at mindes de som kæmpede.Min Oldefar Christen Jensen Christensen, Jensen Mell… Se mere",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/395699051_702281708464286_8886290294491505959_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=111&ccb=1-7&_nc_sid=86c6b0&_nc_ohc=L1mtPXqtWfIQ7kNvgETbbGY&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ASeBbyZhHaoesKAaQUgVwtR&oh=00_AYAcFg7qxoRIoNim5SeS7S4vh0tKy9ukFTguFQ30QULEqQ&oe=671D2651,Kuno Vistrup Albertsen,https://www.facebook.com/groups/696166321250526/user/100060473889841/?__cft__[0]=AZXkhA0QkqJ6OsOX-zJU4cbv9_dyYaUmUqmJrclEdN-cQLHvop-VqhUnGTTAoJX8DLW3zsosQDaVdgt7PHUc0G940gCrVrIbM5uRd-CEpCF8RqvgiLF1DMinZZhANklFYQP2RG_T69bPDgEiXuDSRvUmY60DBgBNGInSbzhndhGXGycAdkwx9ipas0dadGHZ9yNQ1l1pbaSfsAASnW9OioHxVmoAXn-u5BeA-PRkfCuh2A&__tn__=-]C%2CP-y-R,2,,,46
https://www.facebook.com/groups/696166321250526,"Netop hjemvendt efter et knald godt arrangement. Med fakkeltog og taler, i forbindelse med befrielsesdagen og Sæbys 500 købstads jubilæumhttps://www.youtube.c… Se mere",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/441406118_807001764658946_45453863333142689_n.jpg?stp=dst-jpg_p960x960&_nc_cat=108&ccb=1-7&_nc_sid=833d8c&_nc_ohc=hLVkXfJQr1IQ7kNvgGnwcvC&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ASeBbyZhHaoesKAaQUgVwtR&oh=00_AYAFFGhFLx3QKAqvR23SjcC6HFCib3xqhpn8vbLge1SvzQ&oe=671D4C2B,Kuno Vistrup Albertsen,https://www.facebook.com/groups/696166321250526/user/100060473889841/?__cft__[0]=AZUiwLH2RwtYmeFiUwQH6SneMkXH13jqFwn-qfbni_I2TQjpngAXrg8A1hn5q5-2fPmhazxyGVka9JikEiC9YMT16e4u-F3fOkl_1E6tjeQ4kKZypNI2O_7ndFE09VLjetC6Qzza3x7D3tCIQD5F2nGG1kdFHHWftUHB_21IO7kANAZ_431UfvWHldFrWCYJNGAWPF4xdc8BbPJIS2LNceroKZ-I-EJ6aK1m7wgSYTfdBMHoYyFmL2Mt2PZ30RxEfS-NN97kniOtSA3BOxklqxOr&__tn__=-]C%2CP-y-R,1,,,47
https://www.facebook.com/groups/696166321250526,"For Ulla Kunøe sluttede krigen først, da »tyskertårnet« ved Knivsbjerg blev sprængt | Information",,,,,,,48
https://www.facebook.com/groups/696166321250526,Et hurtigt spg. Jeg har idag siddet og set en del forskellige udsendelser hvor overlevende fra D Dagen har fortalt deres historier - fra begge sider rent faktisk. Forfærdelige historier - og jeg sidder at tænker på at Saving Private Ryan rent faktisk er et mildt udtryk for hvad der virkelig skete.Mit spørgsmål er: Hvornår begyndte informationerne omkring invasionen at nå til Danmark - og hvornår blev det trykt i illegale aviser?,,Thor Pedersen,https://www.facebook.com/groups/696166321250526/user/61551748575062/?__cft__[0]=AZWDD9T3gbqdKlkmohhh10h3ptZ-hp6ymnYFjpBUakglHT_SfVlwsshGBwx7VqNKTiKfHXQR6ebMukjxFH61XycSxUeKVHFW5LmxE0aJBXkofmblCP8roN-pPV4bXcmpGkZ06OD5atN6wSBwvIQOlzvAgAp2GV8tYt5wcCot0yn0nS_bS80NYEKMkTdAzsnUzy8&__tn__=R-R,21,7 kommentarer,7 kommentarer,49
https://www.facebook.com/groups/696166321250526,"Er der nogen herinde, som ved hvordan man ville skrive denne enheds navn i en kortere form? Region VI (København), København: Afsnit 5 (Frederiksberg-Valby-Vesterbro , 1. Bataillon, 3. Kompagni, 4. DelingOfte er militære enheder jo beskrevet i en kortere version en ovenstående. Jeg håber spørgsmålet giver mening … Se mere",,,,,,,50
https://www.facebook.com/groups/696166321250526,,,,,3,,,51
https://www.facebook.com/groups/696166321250526,Hej i gruppen Min mand sendte mig dette billede som er taget ved jernbanen mellem Skørping og Hobro i Jylland er der nogen af jer herinde der kender til de 2 sabotager eller ved hvor man kan finde oplysninger om det og hvem der stod bag disse På forhånd tak,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/446983685_10224645732991367_961162642360892239_n.jpg?stp=cp6_dst-jpg_s1080x2048&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=dfF8zD-GK7AQ7kNvgGbU0L3&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ALrJMSSgVNm1J0m2j21OvY8&oh=00_AYCSf7VbxOrwBqoTALgoCgflejWp0Aj7uxBNwinYz5ELCg&oe=671D1DD1,Anders Andreasen,https://www.facebook.com/groups/696166321250526/user/684472110/?__cft__[0]=AZW0Hv_zV97G5hu6FAvaEb1iT0cw8FKyWNkmNUQsnFflsly8U-shtDr9tIOdDadKoDCuANUl0G7HH-9WsYG9juUe8NNSURFCUHS7L9aGRCvdegwwFB9MMFff86ZXRAUKLLbdIQi3sibsR_uwtix8v9R2TeCGiiBZIxTm6Kbp5MUsWXXaof066QWExBjugA01E-hoFqssBZheRi-4pmCjzHXA&__tn__=R-R,95,17 kommentarer,17 kommentarer,52
https://www.facebook.com/groups/696166321250526,,,Ole Schmidt,https://www.facebook.com/groups/696166321250526/user/100015961118958/?__cft__[0]=AZUKTLFRVCBvpaXyZ2KJtqcTFAdpQrrlmhG2chBkbGAijmjL6S5DKTEGR18kPu-4xMm-vMPo22fnC038fJ89y8qa7orTeMuDQEjzvu1XDk2xFuH7Z8lU9_3JE0HuIbE2Zedyta4ODV8UvZPqf_1oY4uRsxGTsk6y3xPLAuebOLDoTHJrk3_wJ4ADixQJPGH_2BPgiuuPKHK-i6-oFbiEqVlCOfYWdjXdw3dtJv8n6pXWHA&__tn__=R-R,14,1 kommentar,1 kommentar,53
https://www.facebook.com/groups/696166321250526,,,,,5,,,54
https://www.facebook.com/groups/696166321250526,"Har fundet dette instrukstionhæfte i sabotage, er der nogen der kender til den?",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/446991191_954841849521787_7821337568586528633_n.jpg?stp=cp6_dst-jpg_p960x960&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=FbCs8uqA4OkQ7kNvgFkrQKQ&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=An0NnNjMwveX58owVaJpwAQ&oh=00_AYDADWiiA_OI1jtteH6wJUOER7t4DaP5dDPRDKQk9qDa5g&oe=671D4223,,,20,,,55
https://www.facebook.com/groups/696166321250526,"Kan du nu få tiden til at gå derhjemme spørges der indimellem.  Åh jo tak, dyrker lidt interessant læsestof og skriver lidt ned.",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/444504802_10232586642589944_4976201349631667249_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=kfn3RA6zXVIQ7kNvgEcg_W9&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AnncrChr6XZiIkwQQuVeHx6&oh=00_AYCS5eA-_O_682ap6nI9OASxv0DlOcWEaqhEOPqOrMz3MQ&oe=671D1EBD,Ole Bay,https://www.facebook.com/groups/696166321250526/user/1208751261/?__cft__[0]=AZV0RHrY4BmWcOs998sNP-Ri0N1AutljMUsape-UXRMChFY5tRHvigzMzgQ7H_iQbSitpQvwHHpSifnxa18wrmlDEtaSqQ7jGGarLkdZkZXVReqaW4OeoVOoGuo4lXBkCQBh6nUyOPzwPuBn3dGk52UlA3YPqONUzH6eHuXBll-2JeUWG274EqqeNJIBvdxaLDjQc31EL3dDzU295JkaGoUgDAHT52YPU45QtXlb46aV3Q&__tn__=R-R,23,2 kommentarer,2 kommentarer,56
https://www.facebook.com/groups/696166321250526,,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/442408947_462168423134644_156465918593274017_n.jpg?stp=dst-jpg_p960x960&_nc_cat=107&ccb=1-7&_nc_sid=f727a1&_nc_ohc=St9M2uXMg8IQ7kNvgEJhq7Z&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AnncrChr6XZiIkwQQuVeHx6&oh=00_AYAyN-OHQ4wci-IQafD6SoMF9BZJHIKjpplxWthbEjEwug&oe=671D3A5A,Vores LokalAvis,https://www.facebook.com/groups/696166321250526/user/100080244706015/?__cft__[0]=AZWI_CN810eJXdU-dSYBavhhq4C1xnXuKB4jfpbq7XX1pm6OzL8clcZfo46rfoCu9rJd7QBc8cbQBhifQ1Td_G5X3BlkQmTkOUS_anBRvnf7F1mfzeL_El2BdUBZZFpaxJYqm5akiQ7qvDXLIVejubVI-IdN0YLqCUN7yEPTPtxsndvaLpBTGR8bGuBmFDnwaL6lknV4JzmHoMODa-xwpPK7aVt8VnBdrEMa0_PX-3bO2g&__tn__=-]C%2CP-y-R,23,,,57
https://www.facebook.com/groups/696166321250526,"I aften Klokken 20:36 for 79 år siden lød frihedsbudskabet fra London. Det skabte den største glæde i hele Danmarkshistorien.Et skår i glæden var dog de gæve modstandsfolk, som havde betalt den højeste pris.Derfor sætter vi i aften lys i vinduerne for at markere friheden, men også for at ære alle de gæve modstandsfolk, og de pårørende, som led og stred, til det blev forår, og Danmark frit",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/440876302_10233599880001572_4734540979503476805_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=ywy3Cl2Jw2wQ7kNvgFUZfJB&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AcGnmuwR55guQjdQ1IjJYIw&oh=00_AYAZrBASogUTuQP52o1fD32A0jXI8GEy36K0tjjzP39_hQ&oe=671D4E2A,Conny Frost,https://www.facebook.com/groups/696166321250526/user/100022663957147/?__cft__[0]=AZVbb4mQLmhpL5fRv4wj_Zbz0Pc3JgTMhqFjYcrgeJelA50-2pvrIvdn5JeweYTCfx6IIVUvSNGWR2hVXBfYDkAobsoYfTwGAw4PdCQAGWbg3sND_i2rR0jVuRd4VeKX1LDl4BnG8DaSH9mcqRjz_gMOZBhAPwbaYNAGTnSLavwXPXCyC6PqA4i1dF8tUVRyDXb9a_fVQf4irf1X-NId9tDx&__tn__=R-R,79,2 kommentarer,2 kommentarer,58
https://www.facebook.com/groups/696166321250526,"har netop læst bogen om Helsingør Syklubben under 2.verdenskrig. Aldrig er jeg blevet grebet så meget af en bog. Velskrevet, spændende og rørende. Kan varmt anbefale andre at læse den.",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/442434835_10231543803960092_7376856500004002878_n.jpg?stp=cp6_dst-jpg_s1080x2048&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=Um2F8Jn93RgQ7kNvgFiwVtq&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AcGnmuwR55guQjdQ1IjJYIw&oh=00_AYAunoOKXgDdfL0CqElg9ZHhtTbtl1CvHwoN5jivdLqelA&oe=671D3F03,,,34,,,59
https://www.facebook.com/groups/696166321250526,"#Danmarksbefrielse #4maj #Danamrk #frihed I dag er det 85 år siden, Danmark blev befriet fra tyskerne under anden verdens krig!Del og synes godt om, hvis du også vil hylde heltene, der kæmpede for et frit Danmark",,Jesper Beck,https://www.facebook.com/groups/696166321250526/user/1110282285/?__cft__[0]=AZWQfqh4dX9s7mqHhgCQDHgV6C1i2Y6BthReMwAeMuwOnaTtx-o3YUEZ1Z5vWAqr5xj2f6isURp_RI7rpJKnkM1JRj5Tqn9ZKaCWvpeHfq2iOtSQqvS7Kx00TYbgUH0gMiKl2ocRzJi1H8AdIuYt9-KkqGoSU18eYj_5mM5dzj7MFYRvo25OtqmWOUB8pNAdJ35CsbVKW9Fjkf7oICjIQW4LzmcWjKxHM5PEkTo5XRVNaQ&__tn__=R-R,58,19 kommentarer,19 kommentarer,60
https://www.facebook.com/groups/696166321250526,"I aftes og i dag, tænker vi 4 søskende på den eneste af vores bedsteforældre,  vi aldrig kom til at kende. Vores farfar, Johannes Egerton Simonsen blev slået ihjel at tyskerne i vinteren 1944, i kz-lejren, Bergen Belsen. Du gav dit liv for Danmark. Æret være farfars minde.",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/438205306_10233540569164064_896730659124795361_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=t57pzwj7AOoQ7kNvgFcz5R3&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AlkXzTT0-_mUAhhjhBLcLv4&oh=00_AYBDAJBxaXH-lQHOqPo9UMh6f-cqSteG9i1M7UjQbZkw4A&oe=671D36CB,Eigil Dræby Kristiansen,https://www.facebook.com/groups/696166321250526/user/100006086355951/?__cft__[0]=AZWoJTxua08FQo9rU_cr_tAlo7gTmCkUQdiOoYp1M2tqGmGLuiOVPfpDFvhxGnrMFmQgbCuQBa0Eu1EJtCN5WgPuc7Ki-MHtCZ3pKy4AIqizqg4Vc8GyhMhNGRrqzc7_7FClAjCaM8i-icBo4V7D530KWmINTenIjc7d3DzrhGjJn9Vc8Z2PIliZi2UCGX9-TOoR1uM84B3bHTy_CjapvW9K&__tn__=R-R,316,41 kommentarer,41 kommentarer,61
https://www.facebook.com/groups/696166321250526,På Østerbros vandside kan du nu se en helt særlig hyldest til en af 2. Verdenskrigs allerstørste,,,,25,,,62
https://www.facebook.com/groups/696166321250526,"Min afdøde fars armbind. Da han var omkring 65 , fandt han nogen af de andre, fra dengang. De fortalte, at hans “navn” var “sølv-saven”. Han var iøvrigt med til hente børn og nonner , ud fra den Franske Skole.",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/441455548_2373596839498040_448053507154853379_n.jpg?stp=cp6_dst-jpg_s1080x2048&_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=QZOODA6XjEAQ7kNvgHifzwD&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=A710RLwi0dV3hqk_Dnx0BV7&oh=00_AYABeqF8vQuEjQm5o9SkMkewF3cBmrna1ZvYRuOfACJkwA&oe=671D37F4,Linda Wilms,https://www.facebook.com/groups/696166321250526/user/100010454868929/?__cft__[0]=AZXUjESqxYyDwNMM9isM4LEYvW6xSOHdE1aiQ_ZVqWOCGuPxl0uaWbax102LfBkW-idvVPg1JdSBwc7MPP0xoZTheFPJdGRmtVLTNmj7uLa_LLQgyWCm5tTYDnCBIkw_XxVUz5fj0sN4aVx_Pbh3k5S38ldHelzxWBPIVkb-upP852gbJ3AXRmB3fSIHGQ8iKLKrB3hHXisKloba6Q2Dfza4&__tn__=R-R,260,20 kommentarer,20 kommentarer,63
https://www.facebook.com/groups/696166321250526,"Da frihedsbudskabet lød fra BBC om aftenen den 4. maj 1945 var der jubelscener over alt i landet, og i mange danske hjem. Men i Hvidsten sad Gudrun Fiil sammen … Se mere",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/438085897_827410625960855_2586263606535082785_n.jpg?stp=dst-jpg_p960x960&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=h1xIX5PyCXgQ7kNvgGs8Tz7&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=A710RLwi0dV3hqk_Dnx0BV7&oh=00_AYDGMrqdWYR4Wp7BEfeT1OLgxARG7Yh2lz8jX82DzvkLwg&oe=671D2AB8,Jesper Ross Jensen,https://www.facebook.com/groups/696166321250526/user/100001821378818/?__cft__[0]=AZUodrz5dSt4nocB_h1v_Qqwk9g69aFoakHB95-Y3sTPsN5CXuz8xF84tqYBEvnqcr4s6MPe0bOGa5E_MUb009pDKItDBSRmktTD5cHzvIZkcNkMFFJ1ISztM9AryQh0wyPEz4nHDAB10LfGtJnK-4BDTqY5YtPOQqz2pFMEwKc5yXfWVpnIyoVb4uDtAVuPDRGcIzMJd9aURHYgKvWqZ3pq_9ZU0JRdeXcKBWsQV_vRb8jSL3_vKT4wS3btQkYpgexOdsKz0immVV0IK2fXQAy4&__tn__=R-R,341,25 kommentarer,25 kommentarer,64
